SIFID,d15N,d13C,WtN,WtC,CN,Comments,fishID,SampType,Stream,SampYR,SampDate,SiteID,SpecCode,TL_mm,Wt_g,Sex,Source,d13C.norm,trophic
NA,11.1,-26.7,14.5,47.1,3.2,NA,NA,NA,Laramie,2016,9/13/16,LR067,BKT,242,NA,NA,Hick,-26.7,NA
NA,10.7,-26.3,15.6,50.5,3.2,NA,NA,NA,Laramie,2016,8/23/16,LR067,BKT,243,NA,NA,Hick,-26.3,NA
NA,11.8,-27.6,14.7,47.3,3.2,NA,NA,NA,Laramie,2016,9/13/16,LR067,BKT,244,NA,NA,Hick,-27.6,NA
NA,11.4,-26.7,14.3,47.2,3.3,NA,NA,NA,Laramie,2016,8/31/16,LR067,BKT,249,NA,NA,Hick,-26.7,NA
NA,10.8,-26.9,13.4,45.3,3.4,NA,NA,NA,Laramie,2016,8/25/16,LR067,BKT,253,NA,NA,Hick,-26.9,NA
NA,11.4,-26,14.6,47.7,3.3,NA,NA,NA,Laramie,2016,9/14/16,LR067,BKT,257,NA,NA,Hick,-26,NA
NA,10.6,-26.8,14.6,47.6,3.3,NA,NA,NA,Laramie,2016,9/13/16,LR067,BKT,259,NA,NA,Hick,-26.8,NA
NA,11.8,-26.1,14.4,46.4,3.2,NA,NA,NA,Laramie,2016,9/13/16,LR067,BKT,260,NA,NA,Hick,-26.1,NA
NA,10.6,-25.9,14.4,46.2,3.2,NA,NA,NA,Laramie,2016,8/25/16,LR067,BKT,262,NA,NA,Hick,-25.9,NA
NA,10.9,-26.6,14.7,48.6,3.3,NA,NA,NA,Laramie,2016,8/30/16,LR067,BKT,264,NA,NA,Hick,-26.6,NA
NA,11.6,-26.4,8.8,28.5,3.2,NA,NA,NA,Laramie,2016,9/14/16,LR067,BKT,275,NA,NA,Hick,-26.4,NA
NA,9.9,-26,14.2,47.5,3.4,NA,NA,NA,Laramie,2016,8/25/16,LR067,BNT,89,NA,NA,Hick,-26,NA
NA,12,-26.7,14.7,49,3.3,NA,NA,NA,Laramie,2016,8/30/16,LR067,BNT,210,NA,NA,Hick,-26.7,NA
NA,11.6,-26.2,15.3,50,3.3,NA,NA,NA,Laramie,2016,8/23/16,LR067,BNT,218,NA,NA,Hick,-26.2,NA
NA,11.6,-26.7,14.8,50.6,3.4,NA,NA,NA,Laramie,2016,9/14/16,LR067,BNT,257,NA,NA,Hick,-26.7,NA
NA,11.5,-24.5,13.4,48.7,3.6,NA,NA,NA,Laramie,2016,8/25/16,LR067,BNT,261,NA,NA,Hick,-24.256,NA
NA,11.5,-22.7,14.3,50.2,3.5,NA,NA,NA,Laramie,2016,8/24/16,LR067,BNT,472,NA,NA,Hick,-22.7,NA
NA,10.2,-25.8,8.5,27.7,3.3,NA,NA,NA,Laramie,2016,8/25/16,LR067,CKC,83,NA,NA,Hick,-25.8,NA
NA,11,-26.2,14,48.7,3.5,NA,NA,NA,Laramie,2016,8/31/16,LR067,CKC,108,NA,NA,Hick,-26.2,NA
NA,11.1,-25.7,14.6,48.1,3.3,NA,NA,NA,Laramie,2016,8/25/16,LR067,CKC,108,NA,NA,Hick,-25.7,NA
NA,10.7,-25.7,14.5,48.3,3.3,NA,NA,NA,Laramie,2016,8/25/16,LR067,CKC,110,NA,NA,Hick,-25.7,NA
NA,10.7,-25.5,12.8,43,3.4,NA,NA,NA,Laramie,2016,8/25/16,LR067,CKC,137,NA,NA,Hick,-25.5,NA
NA,11.7,-25.9,14.4,48.3,3.4,NA,NA,NA,Laramie,2016,8/31/16,LR067,CKC,187,NA,NA,Hick,-25.9,NA
NA,12.3,-24.6,14.4,47.9,3.3,NA,NA,NA,Laramie,2016,,LR067,CKC,193,NA,NA,Hick,-24.6,NA
NA,12,-25,14.6,48.5,3.3,NA,NA,NA,Laramie,2016,,LR067,CKC,204,NA,NA,Hick,-25,NA
NA,11.8,-28.3,13.3,50,3.8,NA,NA,NA,Laramie,2016,8/30/16,LR067,HHC,113,NA,NA,Hick,-27.858,NA
NA,11.4,-25.6,14.6,48.7,3.3,NA,NA,NA,Laramie,2016,8/25/16,LR067,HHC,117,NA,NA,Hick,-25.6,NA
NA,12,-25.7,14,46.6,3.3,NA,NA,NA,Laramie,2016,8/31/16,LR067,HHC,131,NA,NA,Hick,-25.7,NA
NA,12.1,-25.5,14.7,48.6,3.3,NA,NA,NA,Laramie,2016,8/31/16,LR067,HHC,167,NA,NA,Hick,-25.5,NA
NA,11.7,-25.8,14.7,47.1,3.2,NA,NA,NA,Laramie,2016,8/23/16,LR067,lgSMB,214,NA,NA,Hick,-25.8,NA
NA,12.2,-25.3,14.9,48.2,3.2,NA,NA,NA,Laramie,2016,8/23/16,LR067,lgSMB,222,NA,NA,Hick,-25.3,NA
NA,11.9,-26,14.7,49.2,3.3,NA,NA,NA,Laramie,2016,8/24/16,LR067,lgSMB,224,NA,NA,Hick,-26,NA
NA,12.3,-25.3,14,47.2,3.4,NA,NA,NA,Laramie,2016,8/23/16,LR067,lgSMB,226,NA,NA,Hick,-25.3,NA
NA,11.4,-24.7,14.9,47.1,3.2,NA,NA,NA,Laramie,2016,8/24/16,LR067,lgSMB,247,NA,NA,Hick,-24.7,NA
NA,13.5,-24.4,14.4,48,3.3,NA,NA,NA,Laramie,2016,8/24/16,LR067,lgSMB,247,NA,NA,Hick,-24.4,NA
NA,13.4,-26.3,14.9,49.5,3.3,NA,NA,NA,Laramie,2016,8/24/16,LR067,lgSMB,263,NA,NA,Hick,-26.3,NA
NA,10.9,-27.4,12.2,53.6,4.4,NA,NA,NA,Laramie,2016,8/30/16,LR067,LND,71,NA,NA,Hick,-26.364,NA
NA,8.2,-27.3,11.5,52.1,4.5,NA,NA,NA,Laramie,2016,8/30/16,LR067,LND,85,NA,NA,Hick,-26.165,NA
NA,11.1,-25.8,14.4,48.2,3.3,NA,NA,NA,Laramie,2016,8/25/16,LR067,LND,99,NA,NA,Hick,-25.8,NA
NA,8.3,-25.4,13.9,49,3.5,NA,NA,NA,Laramie,2016,8/25/16,LR067,RBT,76,NA,NA,Hick,-25.4,NA
NA,10.9,-27.4,13.1,48.1,3.7,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,198,NA,NA,Hick,-27.057,NA
NA,11.4,-26.6,14.8,49,3.3,NA,NA,NA,Laramie,2016,8/24/16,LR067,RBT,211,NA,NA,Hick,-26.6,NA
NA,10.8,-27.1,14.2,47,3.3,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,216,NA,NA,Hick,-27.1,NA
NA,10.1,-27.1,15,49,3.3,NA,NA,NA,Laramie,2016,8/24/16,LR067,RBT,223,NA,NA,Hick,-27.1,NA
NA,11.2,-26.3,14.9,48.7,3.3,NA,NA,NA,Laramie,2016,8/24/16,LR067,RBT,223,NA,NA,Hick,-26.3,NA
NA,11,-26.9,14.2,47.9,3.4,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,237,NA,NA,Hick,-26.9,NA
NA,11.5,-27.1,14.7,49.8,3.4,NA,NA,NA,Laramie,2016,8/25/16,LR067,RBT,240,NA,NA,Hick,-27.1,NA
NA,11.2,-27,14.3,48.6,3.4,NA,NA,NA,Laramie,2016,8/31/16,LR067,RBT,242,NA,NA,Hick,-27,NA
NA,10.7,-26.8,15.1,48.7,3.2,NA,NA,NA,Laramie,2016,8/25/16,LR067,RBT,251,NA,NA,Hick,-26.8,NA
NA,11.7,-27,14.7,47.7,3.2,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,254,NA,NA,Hick,-27,NA
NA,10.6,-26.9,14.7,47.6,3.2,NA,NA,NA,Laramie,2016,8/30/16,LR067,RBT,257,NA,NA,Hick,-26.9,NA
NA,11,-27,13.9,49.9,3.6,NA,NA,NA,Laramie,2016,9/13/16,LR067,RBT,259,NA,NA,Hick,-26.756,NA
NA,10.4,-27.1,15.1,48.9,3.2,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,269,NA,NA,Hick,-27.1,NA
NA,11.4,-25.2,15,47.9,3.2,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,274,NA,NA,Hick,-25.2,NA
NA,11.2,-27.4,14.5,48,3.3,NA,NA,NA,Laramie,2016,8/31/16,LR067,RBT,279,NA,NA,Hick,-27.4,NA
NA,11,-27.2,13.4,49.7,3.7,NA,NA,NA,Laramie,2016,8/31/16,LR067,RBT,279,NA,NA,Hick,-26.857,NA
NA,10.9,-25.5,15.4,49.6,3.2,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,281,NA,NA,Hick,-25.5,NA
NA,10.5,-27.4,14.6,48.8,3.3,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,285,NA,NA,Hick,-27.4,NA
NA,11.4,-25,13.9,45.9,3.3,NA,NA,NA,Laramie,2016,8/24/16,LR067,RBT,285,NA,NA,Hick,-25,NA
NA,10.8,-27.3,14.3,50.2,3.5,NA,NA,NA,Laramie,2016,8/30/16,LR067,RBT,291,NA,NA,Hick,-27.3,NA
NA,10.7,-26.8,14.5,46,3.2,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,291,NA,NA,Hick,-26.8,NA
NA,11.4,-25.6,13.9,48.7,3.5,NA,NA,NA,Laramie,2016,8/25/16,LR067,RBT,294,NA,NA,Hick,-25.6,NA
NA,10.9,-26,13.8,47.1,3.4,NA,NA,NA,Laramie,2016,8/25/16,LR067,RBT,294,NA,NA,Hick,-26,NA
NA,11.6,-26.2,14.9,49.5,3.3,NA,NA,NA,Laramie,2016,9/14/16,LR067,RBT,297,NA,NA,Hick,-26.2,NA
NA,11.1,-26.8,14.4,50.4,3.5,NA,NA,NA,Laramie,2016,9/14/16,LR067,RBT,298,NA,NA,Hick,-26.8,NA
NA,11.1,-26.9,13.9,48.8,3.5,NA,NA,NA,Laramie,2016,8/31/16,LR067,RBT,300,NA,NA,Hick,-26.9,NA
NA,11.2,-27.1,14,51,3.6,NA,NA,NA,Laramie,2016,8/31/16,LR067,RBT,305,NA,NA,Hick,-26.856,NA
NA,12,-25.4,14.1,47.6,3.4,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,315,NA,NA,Hick,-25.4,NA
NA,11.5,-26,13.9,48.5,3.5,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,316,NA,NA,Hick,-26,NA
NA,11.3,-25.2,14.1,48.9,3.5,NA,NA,NA,Laramie,2016,9/14/16,LR067,RBT,320,NA,NA,Hick,-25.2,NA
NA,11.4,-25.6,14.4,48,3.3,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,320,NA,NA,Hick,-25.6,NA
NA,11.8,-25.2,14.2,47.4,3.3,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,323,NA,NA,Hick,-25.2,NA
NA,11.3,-25.6,14.5,48.6,3.3,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,327,NA,NA,Hick,-25.6,NA
NA,10.8,-26.9,15,49.3,3.3,NA,NA,NA,Laramie,2016,8/31/16,LR067,RBT,329,NA,NA,Hick,-26.9,NA
NA,11.4,-26,13.4,48.9,3.6,NA,NA,NA,Laramie,2016,9/13/16,LR067,RBT,335,NA,NA,Hick,-25.756,NA
NA,11.3,-26.1,13.6,49.8,3.7,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,339,NA,NA,Hick,-25.757,NA
NA,11.7,-26,13.5,48.3,3.6,NA,NA,NA,Laramie,2016,9/13/16,LR067,RBT,340,NA,NA,Hick,-25.756,NA
NA,12.1,-26.6,13.1,50.5,3.9,NA,NA,NA,Laramie,2016,8/31/16,LR067,RBT,344,NA,NA,Hick,-26.059,NA
NA,11.6,-25.7,15.3,51.2,3.4,NA,NA,NA,Laramie,2016,9/14/16,LR067,RBT,349,NA,NA,Hick,-25.7,NA
NA,11.8,-25.6,15.1,49.2,3.3,NA,NA,NA,Laramie,2016,9/14/16,LR067,RBT,358,NA,NA,Hick,-25.6,NA
NA,11.9,-26.4,13.2,49.1,3.7,NA,NA,NA,Laramie,2016,8/30/16,LR067,RBT,363,NA,NA,Hick,-26.057,NA
NA,11.6,-26.4,13.4,49.7,3.7,NA,NA,NA,Laramie,2016,9/13/16,LR067,RBT,363,NA,NA,Hick,-26.057,NA
NA,11.6,-25.8,13.7,50.2,3.7,NA,NA,NA,Laramie,2016,8/30/16,LR067,RBT,375,NA,NA,Hick,-25.457,NA
NA,11.2,-25.5,14.6,48.4,3.3,NA,NA,NA,Laramie,2016,8/30/16,LR067,RBT,375,NA,NA,Hick,-25.5,NA
NA,12.5,-24.1,15.1,48.1,3.2,NA,NA,NA,Laramie,2016,8/23/16,LR067,RBT,376,NA,NA,Hick,-24.1,NA
NA,12.3,-24.1,15.3,47.9,3.1,NA,NA,NA,Laramie,2016,8/31/16,LR067,RBT,434,NA,NA,Hick,-24.1,NA
NA,11.9,-23.5,15.2,46.4,3.1,NA,NA,NA,Laramie,2016,8/25/16,LR067,RBT,434,NA,NA,Hick,-23.5,NA
NA,9.6,-27.6,10.2,49.9,4.9,NA,NA,NA,Laramie,2016,8/30/16,LR067,STC,33,NA,NA,Hick,-26.069,NA
NA,11.3,-26,14.2,47.3,3.3,NA,NA,NA,Laramie,2016,8/25/16,LR067,STC,153,NA,NA,Hick,-26,NA
NA,11.6,-25.6,14.4,48.4,3.4,NA,NA,NA,Laramie,2016,8/25/16,LR067,STC,157,NA,NA,Hick,-25.6,NA
NA,11.5,-25,14.7,48.5,3.3,NA,NA,NA,Laramie,2016,8/25/16,LR067,STC,176,NA,NA,Hick,-25,NA
NA,11.2,-25,14.4,46.9,3.3,NA,NA,NA,Laramie,2016,8/25/16,LR067,STC,191,NA,NA,Hick,-25,NA
NA,13,-25.1,14.8,45.8,3.1,NA,NA,NA,Laramie,2016,8/23/16,LR067,WAE,257,NA,NA,Hick,-25.1,NA
NA,9.5,-26.7,13.9,48.4,3.5,NA,NA,NA,Laramie,2016,8/31/16,LR067,WHS,136,NA,NA,Hick,-26.7,NA
NA,9.9,-26.7,13.4,47.9,3.6,NA,NA,NA,Laramie,2016,8/31/16,LR067,WHS,140,NA,NA,Hick,-26.456,NA
NA,11,-25.5,13.6,45.9,3.4,NA,NA,NA,Laramie,2016,,LR067,WHS,321,NA,NA,Hick,-25.5,NA
NA,11.8,-25.7,14.2,47.3,3.3,NA,NA,NA,Laramie,2016,8/8/16,LR06,CKC,105,NA,NA,Hick,-25.7,NA
NA,11,-26.1,NA,NA,4.4,NA,NA,NA,Laramie,2016,,LR06,CKC,114,NA,NA,Hick,-25.064,NA
NA,11.2,-25.1,NA,NA,3.3,NA,NA,NA,Laramie,2016,,LR06,CKC,128,NA,NA,Hick,-25.1,NA
NA,12.1,-25.8,14.4,47.8,3.3,NA,NA,NA,Laramie,2016,8/9/16,LR06,CKC,135,NA,NA,Hick,-25.8,NA
NA,12,-25.4,NA,NA,3.4,NA,NA,NA,Laramie,2016,,LR06,CKC,138,NA,NA,Hick,-25.4,NA
NA,10.7,-27.7,12.1,43.7,3.6,NA,NA,NA,Laramie,2016,8/10/16,LR06,CRP,41,NA,NA,Hick,-27.456,NA
NA,10.7,-29.3,11.3,48.3,4.3,NA,NA,NA,Laramie,2016,8/10/16,LR06,CRP,54,NA,NA,Hick,-28.363,NA
NA,10,-26.5,14.1,47.5,3.4,NA,NA,NA,Laramie,2016,,LR06,CRP,78,NA,NA,Hick,-26.5,NA
NA,11.9,-26.1,NA,NA,3.3,NA,NA,NA,Laramie,2016,,LR06,CSH,108,NA,NA,Hick,-26.1,NA
NA,12,-26,14.2,47.5,3.4,NA,NA,NA,Laramie,2016,8/8/16,LR06,CSH,111,NA,NA,Hick,-26,NA
NA,12.2,-25.9,NA,NA,3.3,NA,NA,NA,Laramie,2016,,LR06,CSH,116,NA,NA,Hick,-25.9,NA
NA,12.7,-25.8,14.4,46.9,3.2,NA,NA,NA,Laramie,2016,8/8/16,LR06,CSH,137,NA,NA,Hick,-25.8,NA
NA,11.2,-27.4,12.2,52.5,4.3,NA,NA,NA,Laramie,2016,8/8/16,LR06,HHC,57,NA,NA,Hick,-26.463,NA
NA,11.2,-27.3,12.1,50.1,4.1,NA,NA,NA,Laramie,2016,8/8/16,LR06,HHC,68,NA,NA,Hick,-26.561,NA
NA,11.6,-26.3,14.5,48.3,3.3,NA,NA,NA,Laramie,2016,8/8/16,LR06,HHC,92,NA,NA,Hick,-26.3,NA
NA,11.7,-26.3,14.4,48.4,3.4,NA,NA,NA,Laramie,2016,8/8/16,LR06,HHC,92,NA,NA,Hick,-26.3,NA
NA,11.5,-25.2,14.5,48.1,3.3,NA,NA,NA,Laramie,2016,8/8/16,LR06,HHC,122,NA,NA,Hick,-25.2,NA
NA,11.8,-26.5,12.4,47.7,3.8,NA,NA,NA,Laramie,2016,8/9/16,LR06,JDT,59,NA,NA,Hick,-26.058,NA
NA,12.5,-27.5,12.5,48.9,3.9,NA,NA,NA,Laramie,2016,8/9/16,LR06,JDT,61,NA,NA,Hick,-26.959,NA
NA,10.6,-28.5,10.1,53.6,5.3,NA,NA,NA,Laramie,2016,8/9/16,LR06,LND,71,NA,NA,Hick,-26.573,NA
NA,10.7,-29.3,8.5,49.1,5.8,NA,NA,NA,Laramie,2016,8/9/16,LR06,LND,82,NA,NA,Hick,-26.878,NA
NA,9.1,-28.2,13.2,45.1,3.4,NA,NA,NA,Laramie,2016,8/9/16,LR06,LND,88,NA,NA,Hick,-28.2,NA
NA,10.6,-28.2,11.5,53.1,4.6,NA,NA,NA,Laramie,2016,8/9/16,LR06,LND,89,NA,NA,Hick,-26.966,NA
NA,9.1,-26.9,12.9,46.1,3.6,NA,NA,NA,Laramie,2016,8/9/16,LR06,LNS,83,NA,NA,Hick,-26.656,NA
NA,10.1,-27.3,14.2,47.5,3.3,NA,NA,NA,Laramie,2016,8/9/16,LR06,LNS,94,NA,NA,Hick,-27.3,NA
NA,10.5,-27.1,15.1,49.1,3.3,NA,NA,NA,Laramie,2016,8/9/16,LR06,LNS,151,NA,NA,Hick,-27.1,NA
NA,11.7,-27.5,12.6,50.6,4,NA,NA,NA,Laramie,2016,7/27/16,LR06,RBT,201,NA,NA,Hick,-26.86,NA
NA,12.7,-28.7,14,51.1,3.7,NA,NA,NA,Laramie,2016,7/27/16,LR06,RBT,215,NA,NA,Hick,-28.357,NA
NA,11.1,-25.6,14.7,47.2,3.2,NA,NA,NA,Laramie,2016,8/25/16,LR06,RBT,316,NA,NA,Hick,-25.6,NA
NA,11.8,-27.7,14.6,50.8,3.5,NA,NA,NA,Laramie,2016,7/27/16,LR06,RBT,322,NA,NA,Hick,-27.7,NA
NA,11.5,-26.4,13.1,53.2,4.1,NA,NA,NA,Laramie,2016,8/10/16,LR06,RBT,351,NA,NA,Hick,-25.661,NA
NA,11.9,-28,10.4,54.2,5.2,NA,NA,NA,Laramie,2016,8/10/16,LR06,RBT,419,NA,NA,Hick,-26.172,NA
NA,10.5,-27.3,12.6,51.3,4.1,NA,NA,NA,Laramie,2016,8/8/16,LR06,STC,86,NA,NA,Hick,-26.561,NA
NA,11.2,-26,15.2,49.3,3.2,NA,NA,NA,Laramie,2016,8/8/16,LR06,STC,169,NA,NA,Hick,-26,NA
NA,11.8,-26.2,14.8,49.7,3.4,NA,NA,NA,Laramie,2016,8/9/16,LR06,STC,172,NA,NA,Hick,-26.2,NA
NA,12.2,-26.5,14.4,47.8,3.3,NA,NA,NA,Laramie,2016,8/8/16,LR06,STC,173,NA,NA,Hick,-26.5,NA
NA,13.4,-27.3,12.3,43.1,3.5,NA,NA,NA,Laramie,2016,8/10/16,LR06,WAE,85,NA,NA,Hick,-27.3,NA
NA,10.2,-27.3,NA,NA,3.4,NA,NA,NA,Laramie,2016,,LR06,WHS,75,NA,NA,Hick,-27.3,NA
NA,10.5,-27.9,NA,NA,3.4,NA,NA,NA,Laramie,2016,,LR06,WHS,86,NA,NA,Hick,-27.9,NA
NA,10.3,-27.2,NA,NA,3.4,NA,NA,NA,Laramie,2016,,LR06,WHS,79,NA,NA,Hick,-27.2,NA
NA,10.6,-27.8,13.5,46.6,3.4,NA,NA,NA,Laramie,2016,8/8/16,LR06,WHS,70,NA,NA,Hick,-27.8,NA
NA,13.6,-25.9,13.4,50.2,3.7,NA,NA,NA,Laramie,2016,9/6/16,LR06,BNT,520,NA,NA,Hick,-25.557,NA
NA,9.6,-25.4,14.6,46.7,3.2,,0813GBBNT16,M1,Laramie,2013,8/1/13,LR05,BNT,310,NA,NA,Dugan,-25.4,Fish
NA,10.2,-25,14.1,45.8,3.3,,0813GBBNT39,M1,Laramie,2013,8/1/13,LR05,BNT,313,NA,NA,Dugan,-25,Fish
NA,9.6,-24.7,14.5,45.9,3.2,,0813MMBNT25,M1,Laramie,2013,8/1/13,LR05,BNT,320,NA,NA,Dugan,-24.7,Fish
NA,9.7,-25.2,14.6,46.1,3.2,,0813MMBNT27,M1,Laramie,2013,8/1/13,LR05,BNT,310,NA,NA,Dugan,-25.2,Fish
NA,8.7,-27.5,12.7,42.5,3.4,,0813MMCSH01,M1,Laramie,2013,8/1/13,LR05,CSH,75,NA,NA,Dugan,-27.5,Fish
NA,8.5,-30.3,13.2,45.5,3.5,,0813MMFHM03,M1,Laramie,2013,8/1/13,LR05,FHM,55,NA,NA,Dugan,-30.3,Fish
NA,7.8,-28.3,13.5,46.3,3.4,,0813MMFHM02,M1,Laramie,2013,8/1/13,LR05,FHM,70,NA,NA,Dugan,-28.3,Fish
NA,8.2,-26.9,13.5,45.2,3.4,,0813GBWHS03,M1,Laramie,2013,8/1/13,LR05,WHS,94,NA,NA,Dugan,-26.9,Fish
NA,9.7,-29.4,13.9,47.5,3.4,,0813MMFHM01,M1,Laramie,2013,8/1/13,LR05,FHM,69,NA,NA,Dugan,-29.4,Fish
NA,6.5,-27.9,14.1,46.6,3.3,,0813GBWHS01,M1,Laramie,2013,8/1/13,LR05,WHS,100,NA,NA,Dugan,-27.9,Fish
NA,5,-26.8,14.3,47.4,3.3,,0813GByoyCRP02,M1,Laramie,2013,8/1/13,LR05,yoyCRP,50,NA,NA,Dugan,-26.8,Fish
NA,9.6,-28.3,13.7,47.8,3.5,,0813GBLND01,M1,Laramie,2013,8/1/13,LR05,LND,53,NA,NA,Dugan,-28.3,Fish
NA,6.2,-29.5,12.2,40.8,3.3,,0813GBFHM02,M1,Laramie,2013,8/1/13,LR05,FHM,67,NA,NA,Dugan,-29.5,Fish
NA,6.6,-28.2,14.8,47.2,3.2,,0813GByoyBNT03,M1,Laramie,2013,8/1/13,LR05,yoyBNT,65,NA,NA,Dugan,-28.2,Fish
NA,5.6,-26.8,14.2,47,3.3,,0813GByoyCRP01,M1,Laramie,2013,8/1/13,LR05,yoyCRP,61,NA,NA,Dugan,-26.8,Fish
NA,6.8,-27.8,14.7,47.7,3.3,,0813GByoyBNT01,M1,Laramie,2013,8/1/13,LR05,yoyBNT,80,NA,NA,Dugan,-27.8,Fish
NA,7.4,-29.2,14.8,48.7,3.3,,0813GByoyBNT02,M1,Laramie,2013,8/1/13,LR05,yoyBNT,70,NA,NA,Dugan,-29.2,Fish
NA,9,-27.8,14.4,49.2,3.4,,0813GBFHM01,M1,Laramie,2013,8/1/13,LR05,FHM,80,NA,NA,Dugan,-27.8,Fish
NA,7.7,-28.4,14.3,47.9,3.4,,0813GBFHM03,M1,Laramie,2013,8/1/13,LR05,FHM,60,NA,NA,Dugan,-28.4,Fish
NA,9.5,-26.6,14.5,48.3,3.3,,0813GBCSH01,M1,Laramie,2013,8/1/13,LR05,CSH,76,NA,NA,Dugan,-26.6,Fish
NA,7.4,-28.2,13.9,47.8,3.4,,0813GBWHS02,M1,Laramie,2013,8/1/13,LR05,WHS,105,NA,NA,Dugan,-28.2,Fish
NA,9.1,-27,14.1,48.4,3.4,,0813MMCSH02,M1,Laramie,2013,8/1/13,LR05,CSH,63,NA,NA,Dugan,-27,Fish
NA,9.1,-26.9,12.8,43.8,3.4,,0813MMCSH03,M1,Laramie,2013,8/1/13,LR05,CSH,62,NA,NA,Dugan,-26.9,Fish
NA,9.9,-27.2,14.9,49.8,3.3,,0813mmJDT02,M1,Laramie,2013,8/1/13,LR05,JDT,54,NA,NA,Dugan,-27.2,Fish
NA,7.4,-27.7,14.3,47.3,3.3,,0813GByoyCRP03,M1,Laramie,2013,8/1/13,LR05,yoyCRP,65,NA,NA,Dugan,-27.7,Fish
NA,9.3,-29.7,14.9,49.3,3.3,,0813GBLNS02,M1,Laramie,2013,8/1/13,LR05,LNS,127,NA,NA,Dugan,-29.7,Fish
NA,7.6,-27.5,14.3,47.7,3.3,,0813GBIOD02,M1,Laramie,2013,8/1/13,LR05,IOD,57,NA,NA,Dugan,-27.5,Fish
NA,10.4,-27.5,14.9,49.2,3.3,,0813mmJDT03,M1,Laramie,2013,8/1/13,LR05,JDT,60,NA,NA,Dugan,-27.5,Fish
NA,9.3,-25.4,15,48.5,3.2,,0813GBCKC01,M1,Laramie,2013,8/1/13,LR05,CKC,98,NA,NA,Dugan,-25.4,Fish
NA,9.8,-27.5,13.5,44.6,3.3,,0813mmIOD03,M1,Laramie,2013,8/1/13,LR05,IOD,48,NA,NA,Dugan,-27.5,Fish
NA,9.1,-29,14.2,49.5,3.5,,0813GBLND03,M1,Laramie,2013,8/1/13,LR05,LND,NA,NA,NA,Dugan,-29,Fish
NA,8.2,-29.8,14.7,48.7,3.3,,0813mmLNS02,M1,Laramie,2013,8/1/13,LR05,LNS,125,NA,NA,Dugan,-29.8,Fish
NA,9.1,-28.8,14.2,47.5,3.3,,0813GBLNS01,M1,Laramie,2013,8/1/13,LR05,LNS,105,NA,NA,Dugan,-28.8,Fish
NA,10,-27.3,14.8,49.2,3.3,,0813mmIOD01,M1,Laramie,2013,8/1/13,LR05,IOD,56,NA,NA,Dugan,-27.3,Fish
NA,8.5,-29.2,14.8,49.7,3.4,,0813mmLNS01,M1,Laramie,2013,8/1/13,LR05,LNS,110,NA,NA,Dugan,-29.2,Fish
NA,8.6,-27.6,13.9,46.7,3.4,,0813GBBMN01,M1,Laramie,2013,8/1/13,LR05,BMN,44,NA,NA,Dugan,-27.6,Fish
NA,8.5,-26.4,14,47,3.4,,0813GBCKC02,M1,Laramie,2013,8/1/13,LR05,CKC,80,NA,NA,Dugan,-26.4,Fish
NA,8.9,-28.2,14.7,48.8,3.3,,0813GBLND02(TL,M1,Laramie,2013,8/1/13,LR05,LND,72,NA,NA,Dugan,-28.2,Fish
NA,9.6,-25.8,14.4,48.5,3.4,,0813GBCKC03,M1,Laramie,2013,8/1/13,LR05,CKC,88,NA,NA,Dugan,-25.8,Fish
NA,8.2,-30.2,14.5,49.4,3.4,,0813GBBMN02,M1,Laramie,2013,8/1/13,LR05,BMN,45,NA,NA,Dugan,-30.2,Fish
NA,8.6,-26.7,13.6,46.2,3.4,,0813GBCSH03,M1,Laramie,2013,8/1/13,LR05,CSH,60,NA,NA,Dugan,-26.7,Fish
NA,8.6,-28.6,14.2,47.8,3.4,,0813mmLND03(TL,M1,Laramie,2013,8/1/13,LR05,LND,68,NA,NA,Dugan,-28.6,Fish
NA,8.8,-28.5,14.6,47.4,3.2,,0813mmyoy-BNT01,M1,Laramie,2013,8/1/13,LR05,yoyBNT,78,NA,NA,Dugan,-28.5,Fish
NA,9,-27,14.8,48.7,3.3,,0813mmCKC01,M1,Laramie,2013,8/1/13,LR05,CKC,82,NA,NA,Dugan,-27,Fish
NA,8.5,-28.9,14.8,48.8,3.3,,0813mmWHS02,M1,Laramie,2013,8/1/13,LR05,WHS,97,NA,NA,Dugan,-28.9,Fish
NA,9.2,-28.6,14,47.3,3.4,,0813mmLND02,M1,Laramie,2013,8/1/13,LR05,LND,72,NA,NA,Dugan,-28.6,Fish
